VIN,Trip,Make,Model,Version,Grade,Engine_Temperature,Battery_Voltage,Engine_Vibration,Mileage,Oil_Temperature,Coolant_Temperature,Engine_Load,RPM,Throttle_Position,Intake_Air_Temperature,Exhaust_Gas_Temperature,Fuel_Pressure
VIN00372,0,Toyota,Corolla,1.8L,XLE,97.8,13.71,2.06,13.58,71.3,77.8,74.1,1453,67.3,48.5,296.2,99.8
VIN00372,1,Toyota,Corolla,1.8L,XLE,99.2,13.56,2.45,14.48,73.7,74.6,64.89999999999999,3768,65.39999999999999,48.0,381.1,98.6
VIN00372,2,Toyota,Corolla,1.8L,XLE,95.6,12.940000000000001,2.33,14.53,75.7,73.8,74.69999999999999,882,67.39999999999999,56.6,219.89999999999998,103.89999999999999
VIN00372,3,Toyota,Corolla,1.8L,XLE,111.2,14.030000000000001,2.08,13.42,77.89999999999999,85.3,88.89999999999999,5875,59.3,47.4,383.7,100.5
VIN00372,4,Toyota,Corolla,1.8L,XLE,91.1,14.090000000000002,1.35,12.06,68.0,75.2,87.3,1050,61.3,39.2,273.3,92.5
VIN00372,5,Toyota,Corolla,1.8L,XLE,91.3,13.940000000000001,3.0,12.52,77.7,71.2,86.19999999999999,2857,69.6,45.2,246.5,109.1
VIN00372,6,Toyota,Corolla,1.8L,XLE,92.0,13.3,2.5100000000000002,11.82,67.2,76.89999999999999,71.19999999999999,1338,62.9,38.9,213.39999999999998,105.39999999999999
VIN00372,7,Toyota,Corolla,1.8L,XLE,96.39999999999999,14.040000000000001,1.48,11.64,70.6,86.39999999999999,64.8,5526,60.199999999999996,50.3,201.5,104.7
VIN00372,8,Toyota,Corolla,1.8L,XLE,86.0,14.06,1.53,14.63,76.89999999999999,68.2,89.0,1730,62.5,39.0,339.9,100.1
VIN00372,9,Toyota,Corolla,1.8L,XLE,87.89999999999999,14.41,1.4100000000000001,12.36,64.0,84.1,86.3,6090,73.1,51.0,243.39999999999998,94.89999999999999
VIN00372,10,Toyota,Corolla,1.8L,XLE,106.89999999999999,13.280000000000001,1.56,13.82,71.5,70.1,80.69999999999999,1144,74.8,53.5,357.5,100.1
VIN00373,0,Ford,Focus,1.5L,Titanium,89.3,12.13,1.26,6.24,105.1,111.4,84.7,1757,11.2,55.0,573.0,58.8
VIN00373,1,Ford,Focus,1.5L,Titanium,79.7,12.88,1.9100000000000001,5.98,105.1,104.10000000000001,80.2,2400,3.799999999999999,50.0,617.9,57.0
VIN00373,2,Ford,Focus,1.5L,Titanium,100.5,11.71,0.9199999999999999,5.5,107.6,109.7,95.60000000000001,3266,11.0,49.9,651.3,59.5
VIN00373,3,Ford,Focus,1.5L,Titanium,86.6,12.06,0.89,7.37,102.89999999999999,114.80000000000001,78.4,2041,13.0,58.5,531.3,50.3
VIN00373,4,Ford,Focus,1.5L,Titanium,99.8,12.620000000000001,1.06,5.59,101.6,109.10000000000001,96.7,1435,9.299999999999999,55.0,618.3,61.199999999999996
VIN00373,5,Ford,Focus,1.5L,Titanium,83.0,11.75,1.15,5.3500000000000005,112.3,111.10000000000001,72.9,974,-1.6000000000000014,48.5,661.2,65.8
VIN00373,6,Ford,Focus,1.5L,Titanium,95.5,11.430000000000001,1.3900000000000001,5.640000000000001,99.19999999999999,116.5,72.10000000000001,4287,25.4,62.3,516.7,53.199999999999996
VIN00373,7,Ford,Focus,1.5L,Titanium,102.8,12.17,0.81,8.09,111.1,103.2,91.8,3952,25.6,46.7,653.6,61.699999999999996
VIN00373,8,Ford,Focus,1.5L,Titanium,103.0,11.540000000000001,1.22,7.67,101.8,108.0,80.9,2563,9.1,57.3,575.4,50.3
VIN00373,9,Ford,Focus,1.5L,Titanium,88.0,12.31,1.11,8.18,95.89999999999999,109.5,74.4,4367,3.299999999999999,61.2,621.8,55.4
VIN00373,10,Ford,Focus,1.5L,Titanium,84.8,11.760000000000002,1.8,6.67,100.69999999999999,107.9,93.8,1642,7.1,58.5,632.9,58.3
VIN00374,0,Toyota,Corolla,1.8L,XLE,98.6,14.45,2.61,13.55,79.4,86.5,68.3,2953,45.8,27.1,197.1,46.4
VIN00374,1,Toyota,Corolla,1.8L,XLE,96.6,14.25,2.88,15.450000000000001,83.7,93.7,62.4,2824,42.199999999999996,22.1,283.8,53.3
VIN00374,2,Toyota,Corolla,1.8L,XLE,90.3,14.94,2.54,14.950000000000001,80.5,84.4,55.099999999999994,5863,56.4,27.5,116.3,50.6
VIN00374,3,Toyota,Corolla,1.8L,XLE,90.89999999999999,15.16,2.69,12.05,86.2,78.0,61.0,2232,35.199999999999996,21.1,152.0,50.1
VIN00374,4,Toyota,Corolla,1.8L,XLE,112.89999999999999,15.18,2.37,15.370000000000001,83.2,79.4,66.8,1216,41.699999999999996,20.400000000000002,170.4,37.599999999999994
VIN00374,5,Toyota,Corolla,1.8L,XLE,87.6,14.69,3.57,12.21,72.7,78.1,68.3,3285,58.199999999999996,33.1,227.79999999999998,41.3
VIN00374,6,Toyota,Corolla,1.8L,XLE,112.0,14.27,2.31,11.71,71.7,82.8,80.3,1787,43.599999999999994,18.3,105.89999999999999,55.8
VIN00374,7,Toyota,Corolla,1.8L,XLE,96.8,13.709999999999999,3.3899999999999997,15.360000000000001,73.4,82.6,65.5,4223,52.0,31.8,266.5,51.8
VIN00374,8,Toyota,Corolla,1.8L,XLE,99.0,13.819999999999999,2.63,12.4,85.10000000000001,80.0,75.5,4746,60.0,26.3,143.7,44.1
VIN00374,9,Toyota,Corolla,1.8L,XLE,90.6,14.879999999999999,3.3099999999999996,14.55,82.60000000000001,77.0,72.1,2687,52.099999999999994,25.8,153.2,53.199999999999996
VIN00374,10,Toyota,Corolla,1.8L,XLE,86.3,14.049999999999999,3.37,12.290000000000001,75.80000000000001,84.6,66.2,4047,42.699999999999996,19.6,195.5,38.8
VIN00375,0,Volkswagen,Jetta,1.4L TSI,SEL,104.8,13.08,0.38,5.89,118.3,100.5,67.4,2951,57.7,22.0,602.2,49.4
VIN00375,1,Volkswagen,Jetta,1.4L TSI,SEL,119.8,12.76,0.9400000000000001,4.779999999999999,112.6,101.8,76.0,4142,60.5,21.4,554.9000000000001,53.199999999999996
VIN00375,2,Volkswagen,Jetta,1.4L TSI,SEL,98.7,13.33,0.74,4.7299999999999995,119.2,101.3,79.2,5889,60.800000000000004,14.1,511.30000000000007,52.199999999999996
VIN00375,3,Volkswagen,Jetta,1.4L TSI,SEL,94.39999999999999,13.5,-0.39,4.66,118.7,103.3,74.80000000000001,5212,53.0,13.3,679.1,57.7
VIN00375,4,Volkswagen,Jetta,1.4L TSI,SEL,111.0,12.98,-0.47,5.41,122.89999999999999,91.8,74.2,5083,50.400000000000006,15.2,588.7,50.199999999999996
VIN00375,5,Volkswagen,Jetta,1.4L TSI,SEL,109.6,13.71,-0.07,4.449999999999999,111.3,109.8,65.2,3700,70.60000000000001,24.9,628.9000000000001,46.9
VIN00375,6,Volkswagen,Jetta,1.4L TSI,SEL,93.5,12.53,-0.29000000000000004,6.75,121.7,109.2,69.60000000000001,5268,65.9,29.6,666.2,58.0
VIN00375,7,Volkswagen,Jetta,1.4L TSI,SEL,107.8,12.52,0.85,5.619999999999999,121.1,94.3,76.7,6508,58.5,21.9,541.6,47.699999999999996
VIN00375,8,Volkswagen,Jetta,1.4L TSI,SEL,107.0,13.79,0.65,4.359999999999999,112.6,103.3,61.7,5601,49.800000000000004,18.3,618.7,47.4
VIN00375,9,Volkswagen,Jetta,1.4L TSI,SEL,110.39999999999999,12.87,1.06,7.16,122.2,105.1,59.800000000000004,6402,61.300000000000004,16.2,689.0,53.1
VIN00375,10,Volkswagen,Jetta,1.4L TSI,SEL,98.5,13.61,0.47,6.18,111.3,105.9,81.80000000000001,1873,56.900000000000006,29.6,604.1,42.199999999999996
VIN00376,0,Nissan,Altima,2.5L,Platinum,83.8,12.34,3.88,8.66,102.2,90.6,36.8,4460,88.1,39.7,310.1,83.2
VIN00376,1,Nissan,Altima,2.5L,Platinum,83.1,12.58,4.46,9.31,109.2,81.8,42.3,6504,101.1,31.800000000000004,234.10000000000002,83.2
VIN00376,2,Nissan,Altima,2.5L,Platinum,75.0,11.959999999999999,3.61,6.85,103.2,92.89999999999999,48.3,3250,95.8,34.900000000000006,332.5,82.60000000000001
VIN00376,3,Nissan,Altima,2.5L,Platinum,79.7,12.53,3.61,7.5200000000000005,105.3,93.89999999999999,48.5,2669,93.8,42.400000000000006,265.1,85.9
VIN00376,4,Nissan,Altima,2.5L,Platinum,78.1,12.2,4.58,8.72,96.0,81.5,40.8,4306,91.19999999999999,35.6,311.0,80.3
VIN00376,5,Nissan,Altima,2.5L,Platinum,70.3,12.62,4.38,7.34,102.3,81.1,46.4,5102,95.19999999999999,33.5,262.8,90.0
VIN00376,6,Nissan,Altima,2.5L,Platinum,95.3,11.84,4.38,7.4,103.10000000000001,89.1,40.8,5355,82.1,39.400000000000006,343.3,84.60000000000001
VIN00376,7,Nissan,Altima,2.5L,Platinum,93.8,11.59,4.74,7.62,109.10000000000001,91.3,27.699999999999996,6055,77.6,31.1,256.40000000000003,74.7
VIN00376,8,Nissan,Altima,2.5L,Platinum,78.2,11.84,2.94,9.120000000000001,102.4,92.89999999999999,22.9,6397,97.6,31.1,221.60000000000002,77.8
VIN00376,9,Nissan,Altima,2.5L,Platinum,88.0,11.69,3.37,9.49,109.8,89.19999999999999,44.8,1321,78.69999999999999,46.900000000000006,225.90000000000003,90.3
VIN00376,10,Nissan,Altima,2.5L,Platinum,92.39999999999999,12.51,4.4,9.5,111.10000000000001,86.39999999999999,24.699999999999996,2860,95.19999999999999,47.0,226.60000000000002,85.10000000000001
VIN00377,0,Audi,A4,2.0L TFSI,Premium,97.3,13.99,4.53,15.18,110.4,82.8,50.2,2608,72.8,44.8,285.6,53.0
VIN00377,1,Audi,A4,2.0L TFSI,Premium,109.7,13.870000000000001,5.07,14.35,105.2,80.7,59.400000000000006,1559,82.3,46.3,275.8,44.9
VIN00377,2,Audi,A4,2.0L TFSI,Premium,97.3,13.34,4.62,13.2,113.0,89.8,35.6,729,77.3,52.3,302.3,56.4
VIN00377,3,Audi,A4,2.0L TFSI,Premium,83.6,13.47,4.07,16.77,117.60000000000001,80.39999999999999,56.800000000000004,5850,66.89999999999999,39.699999999999996,293.90000000000003,59.6
VIN00377,4,Audi,A4,2.0L TFSI,Premium,84.8,13.83,5.34,16.07,118.7,90.89999999999999,48.800000000000004,2698,71.1,54.5,352.40000000000003,48.4
VIN00377,5,Audi,A4,2.0L TFSI,Premium,94.3,14.450000000000001,4.71,14.89,118.60000000000001,91.3,35.5,2703,70.7,41.4,212.90000000000003,62.3
VIN00377,6,Audi,A4,2.0L TFSI,Premium,108.1,13.32,4.99,15.56,109.9,91.8,49.2,5810,70.89999999999999,35.199999999999996,236.70000000000002,45.5
VIN00377,7,Audi,A4,2.0L TFSI,Premium,96.7,14.01,4.16,15.94,102.0,74.8,55.2,2743,84.0,45.8,271.5,58.0
VIN00377,8,Audi,A4,2.0L TFSI,Premium,109.39999999999999,13.91,4.74,16.05,114.5,88.89999999999999,44.800000000000004,2239,72.6,35.699999999999996,348.90000000000003,46.7
VIN00377,9,Audi,A4,2.0L TFSI,Premium,95.7,13.6,3.72,16.29,113.4,81.5,42.400000000000006,6096,79.3,38.199999999999996,245.60000000000002,58.2
VIN00377,10,Audi,A4,2.0L TFSI,Premium,85.89999999999999,13.3,3.8000000000000003,17.15,118.9,73.8,45.400000000000006,2936,72.39999999999999,35.9,234.8,46.3
VIN00378,0,Mazda,Mazda3,2.5L,Grand Touring,86.6,14.45,0.51,12.99,91.2,97.7,56.3,6096,7.1,36.1,525.3,46.7
VIN00378,1,Mazda,Mazda3,2.5L,Grand Touring,74.69999999999999,14.239999999999998,1.03,11.95,91.3,100.5,49.099999999999994,940,3.3999999999999995,29.1,513.3,52.900000000000006
VIN00378,2,Mazda,Mazda3,2.5L,Grand Touring,78.6,13.84,0.0,14.27,92.3,97.8,59.599999999999994,6499,15.1,43.9,430.9,55.2
VIN00378,3,Mazda,Mazda3,2.5L,Grand Touring,85.6,14.91,1.28,12.99,96.9,91.9,56.5,4485,17.5,38.300000000000004,522.9,39.400000000000006
VIN00378,4,Mazda,Mazda3,2.5L,Grand Touring,97.8,14.53,0.22000000000000003,13.290000000000001,93.3,96.3,55.099999999999994,3900,21.6,44.400000000000006,439.69999999999993,43.400000000000006
VIN00378,5,Mazda,Mazda3,2.5L,Grand Touring,80.6,14.479999999999999,-0.19999999999999996,11.02,86.5,99.4,63.699999999999996,4434,7.6,33.300000000000004,511.09999999999997,48.400000000000006
VIN00378,6,Mazda,Mazda3,2.5L,Grand Touring,90.0,13.68,0.35,13.8,85.5,93.3,50.599999999999994,2587,3.0,33.5,494.99999999999994,46.6
VIN00378,7,Mazda,Mazda3,2.5L,Grand Touring,89.89999999999999,14.09,0.5700000000000001,12.3,85.4,91.10000000000001,52.3,6568,-4.9,28.3,436.9,40.300000000000004
VIN00378,8,Mazda,Mazda3,2.5L,Grand Touring,101.0,15.12,0.15000000000000002,12.06,93.9,99.5,68.89999999999999,5701,12.2,32.6,490.4,44.7
VIN00378,9,Mazda,Mazda3,2.5L,Grand Touring,101.1,14.389999999999999,0.88,13.39,98.10000000000001,100.7,54.699999999999996,3990,-2.3000000000000007,42.800000000000004,594.8,37.5
VIN00378,10,Mazda,Mazda3,2.5L,Grand Touring,73.39999999999999,13.78,0.74,12.19,89.8,93.3,63.5,6959,16.4,39.5,449.99999999999994,46.0
VIN00379,0,Mazda,Mazda3,2.5L,Grand Touring,91.9,13.97,4.43,15.38,95.3,83.3,30.9,3834,52.7,42.9,245.1,60.2
VIN00379,1,Mazda,Mazda3,2.5L,Grand Touring,86.0,13.41,4.67,17.130000000000003,95.1,81.0,33.699999999999996,6056,61.800000000000004,35.8,328.6,54.400000000000006
VIN00379,2,Mazda,Mazda3,2.5L,Grand Touring,102.60000000000001,13.47,3.6899999999999995,15.73,92.2,85.39999999999999,29.0,5004,49.0,48.3,168.6,62.2
VIN00379,3,Mazda,Mazda3,2.5L,Grand Touring,95.30000000000001,13.99,4.609999999999999,14.610000000000001,85.5,86.5,27.5,1755,62.6,45.699999999999996,174.6,66.3
VIN00379,4,Mazda,Mazda3,2.5L,Grand Touring,100.80000000000001,13.89,3.5399999999999996,13.81,91.6,91.2,41.3,6386,62.2,33.2,198.7,62.900000000000006
VIN00379,5,Mazda,Mazda3,2.5L,Grand Touring,101.80000000000001,14.74,5.13,17.02,90.8,77.8,26.799999999999997,2990,54.6,40.1,181.3,53.6
VIN00379,6,Mazda,Mazda3,2.5L,Grand Touring,87.2,14.200000000000001,4.4799999999999995,13.64,103.0,85.89999999999999,33.9,3539,66.9,35.699999999999996,302.2,69.3
VIN00379,7,Mazda,Mazda3,2.5L,Grand Touring,79.9,13.74,4.569999999999999,13.58,86.89999999999999,88.7,31.5,3527,50.6,48.699999999999996,181.2,55.900000000000006
VIN00379,8,Mazda,Mazda3,2.5L,Grand Touring,90.0,14.5,3.9799999999999995,15.680000000000001,97.7,83.7,23.099999999999998,3201,57.5,38.0,299.2,56.400000000000006
VIN00379,9,Mazda,Mazda3,2.5L,Grand Touring,78.4,14.4,5.04,15.96,88.2,75.6,33.5,6907,56.0,40.0,252.29999999999998,57.900000000000006
VIN00379,10,Mazda,Mazda3,2.5L,Grand Touring,87.0,14.15,5.13,14.58,98.6,82.3,21.0,5252,57.2,42.0,234.0,65.8
VIN00380,0,Volkswagen,Jetta,1.4L TSI,SEL,84.9,12.02,1.69,7.17,116.8,99.4,53.8,2267,73.2,10.7,605.5,88.1
VIN00380,1,Volkswagen,Jetta,1.4L TSI,SEL,71.9,12.78,1.73,5.91,119.3,102.10000000000001,46.199999999999996,1519,70.2,9.399999999999999,687.5,83.39999999999999
VIN00380,2,Volkswagen,Jetta,1.4L TSI,SEL,93.5,11.95,0.9099999999999999,8.43,113.89999999999999,107.7,39.9,6189,83.9,5.999999999999999,541.9,95.39999999999999
VIN00380,3,Volkswagen,Jetta,1.4L TSI,SEL,93.7,11.9,1.3699999999999999,5.3,117.2,90.60000000000001,42.8,3441,68.4,4.1,645.4,88.6
VIN00380,4,Volkswagen,Jetta,1.4L TSI,SEL,94.4,12.74,1.28,6.3,114.89999999999999,102.7,43.099999999999994,1894,87.5,17.6,627.9,80.5
VIN00380,5,Volkswagen,Jetta,1.4L TSI,SEL,75.4,12.29,1.8599999999999999,8.54,110.39999999999999,108.7,41.5,1208,84.5,4.699999999999999,642.2,89.5
VIN00380,6,Volkswagen,Jetta,1.4L TSI,SEL,75.7,11.6,2.24,5.7,123.7,100.60000000000001,46.599999999999994,2412,77.4,18.1,597.8,78.5
VIN00380,7,Volkswagen,Jetta,1.4L TSI,SEL,74.2,11.57,1.89,7.7,110.89999999999999,95.9,40.4,4231,74.7,8.6,541.1,85.5
VIN00380,8,Volkswagen,Jetta,1.4L TSI,SEL,70.60000000000001,11.32,1.5699999999999998,9.11,125.8,100.80000000000001,50.3,6964,86.3,11.1,592.3,86.19999999999999
VIN00380,9,Volkswagen,Jetta,1.4L TSI,SEL,89.30000000000001,12.36,1.63,5.66,116.89999999999999,105.2,61.099999999999994,3448,74.2,10.799999999999999,629.9,83.8
VIN00380,10,Volkswagen,Jetta,1.4L TSI,SEL,80.60000000000001,12.07,2.51,5.46,119.7,107.7,47.099999999999994,6836,79.10000000000001,12.0,579.8,80.39999999999999
VIN00381,0,BMW,320i,2.0L Turbo,Luxury,105.0,12.53,2.44,18.01,119.4,103.0,78.8,1462,28.8,41.7,655.4,49.3
VIN00381,1,BMW,320i,2.0L Turbo,Luxury,115.5,12.479999999999999,1.72,18.290000000000003,116.2,100.8,92.5,2500,28.1,33.2,665.1,58.5
VIN00381,2,BMW,320i,2.0L Turbo,Luxury,101.1,11.76,1.58,17.55,112.30000000000001,100.8,84.7,6860,17.0,48.5,620.9,55.0
VIN00381,3,BMW,320i,2.0L Turbo,Luxury,119.4,11.87,3.13,16.76,113.80000000000001,104.5,88.1,1084,33.5,44.5,681.1999999999999,42.599999999999994
VIN00381,4,BMW,320i,2.0L Turbo,Luxury,95.2,12.62,3.34,17.03,115.4,99.2,93.3,2826,14.0,43.800000000000004,656.1999999999999,57.0
VIN00381,5,BMW,320i,2.0L Turbo,Luxury,111.5,12.299999999999999,2.6,16.03,125.7,104.4,91.2,6477,28.1,32.7,682.4,53.5
VIN00381,6,BMW,320i,2.0L Turbo,Luxury,116.5,12.319999999999999,1.97,16.830000000000002,129.3,105.7,65.1,3003,38.7,42.1,634.8,52.4
VIN00381,7,BMW,320i,2.0L Turbo,Luxury,92.9,13.08,3.2,17.12,128.8,106.9,65.6,3621,42.8,40.900000000000006,594.9,55.699999999999996
VIN00381,8,BMW,320i,2.0L Turbo,Luxury,105.6,11.739999999999998,2.6,18.810000000000002,111.0,108.3,83.6,3736,43.3,37.800000000000004,728.5,50.3
VIN00381,9,BMW,320i,2.0L Turbo,Luxury,100.0,12.36,2.3,19.720000000000002,122.7,111.7,83.0,5443,36.7,41.2,576.8,52.199999999999996
VIN00381,10,BMW,320i,2.0L Turbo,Luxury,118.3,12.709999999999999,2.02,16.12,124.0,96.9,71.39999999999999,3213,23.3,33.800000000000004,735.9,52.8
VIN00382,0,Volkswagen,Jetta,1.4L TSI,SEL,91.4,14.36,0.33,10.67,79.0,104.0,47.8,3362,32.0,42.7,335.3,44.1
VIN00382,1,Volkswagen,Jetta,1.4L TSI,SEL,105.5,15.01,0.04999999999999999,10.1,80.2,108.6,58.9,3972,40.8,51.400000000000006,311.6,51.5
VIN00382,2,Volkswagen,Jetta,1.4L TSI,SEL,102.80000000000001,14.84,0.8600000000000001,9.19,80.7,102.4,42.4,5620,30.6,50.900000000000006,336.7,49.6
VIN00382,3,Volkswagen,Jetta,1.4L TSI,SEL,94.60000000000001,14.54,1.31,11.82,69.9,103.6,33.9,5812,17.7,47.400000000000006,309.7,50.2
VIN00382,4,Volkswagen,Jetta,1.4L TSI,SEL,90.7,14.399999999999999,0.63,10.07,77.2,105.1,41.199999999999996,6331,32.9,33.5,309.8,53.6
VIN00382,5,Volkswagen,Jetta,1.4L TSI,SEL,86.7,14.639999999999999,-0.32,11.0,73.9,110.3,43.099999999999994,5620,29.8,49.300000000000004,265.6,40.4
VIN00382,6,Volkswagen,Jetta,1.4L TSI,SEL,78.60000000000001,14.389999999999999,0.78,10.15,74.8,100.0,55.099999999999994,3033,40.7,35.7,341.5,40.7
VIN00382,7,Volkswagen,Jetta,1.4L TSI,SEL,86.60000000000001,14.99,-0.6499999999999999,10.75,70.1,109.5,52.4,1461,36.8,35.300000000000004,268.0,51.4
VIN00382,8,Volkswagen,Jetta,1.4L TSI,SEL,95.80000000000001,13.57,-0.07999999999999996,10.8,71.9,103.0,38.599999999999994,4420,25.5,43.1,295.40000000000003,38.800000000000004
VIN00382,9,Volkswagen,Jetta,1.4L TSI,SEL,85.80000000000001,14.059999999999999,0.97,11.78,69.8,110.4,41.9,6824,26.5,49.7,395.7,52.3
VIN00382,10,Volkswagen,Jetta,1.4L TSI,SEL,87.0,13.58,-0.48000000000000004,11.26,74.1,103.2,46.8,4099,44.4,46.800000000000004,405.5,48.5
VIN00383,0,Mazda,Mazda3,2.5L,Grand Touring,100.3,14.19,0.97,16.33,117.0,90.6,28.9,6771,42.6,45.3,425.1,42.5
VIN00383,1,Mazda,Mazda3,2.5L,Grand Touring,112.0,14.11,1.62,17.959999999999997,115.2,96.5,19.5,2322,33.2,40.599999999999994,470.90000000000003,43.2
VIN00383,2,Mazda,Mazda3,2.5L,Grand Touring,94.8,14.61,1.78,17.509999999999998,107.3,95.39999999999999,38.3,4228,50.4,45.9,466.40000000000003,51.9
VIN00383,3,Mazda,Mazda3,2.5L,Grand Touring,99.0,14.719999999999999,1.39,17.34,119.2,93.5,23.2,4956,28.6,40.3,501.8,46.7
VIN00383,4,Mazda,Mazda3,2.5L,Grand Touring,98.8,14.309999999999999,1.54,18.189999999999998,113.3,94.6,35.4,2866,37.800000000000004,54.699999999999996,392.70000000000005,52.2
VIN00383,5,Mazda,Mazda3,2.5L,Grand Touring,96.89999999999999,14.889999999999999,0.4099999999999999,18.29,117.8,98.5,40.4,1678,36.1,41.4,476.3,51.6
VIN00383,6,Mazda,Mazda3,2.5L,Grand Touring,98.5,13.45,0.94,16.27,110.6,90.69999999999999,25.299999999999997,2286,43.800000000000004,44.5,413.8,44.3
VIN00383,7,Mazda,Mazda3,2.5L,Grand Touring,92.89999999999999,14.07,1.2,16.099999999999998,120.4,92.6,42.3,6894,37.6,48.699999999999996,372.3,41.1
VIN00383,8,Mazda,Mazda3,2.5L,Grand Touring,94.8,14.74,0.6499999999999999,15.669999999999998,111.1,96.69999999999999,35.9,4569,32.5,37.199999999999996,505.0,49.7
VIN00383,9,Mazda,Mazda3,2.5L,Grand Touring,104.8,14.52,0.53,18.069999999999997,121.5,82.19999999999999,25.4,3823,45.0,41.5,480.40000000000003,42.0
VIN00383,10,Mazda,Mazda3,2.5L,Grand Touring,113.5,14.51,1.63,15.609999999999998,117.5,91.69999999999999,34.5,2389,33.900000000000006,48.699999999999996,486.6,42.7
VIN00384,0,Audi,A4,2.0L TFSI,Premium,87.6,13.27,0.91,14.15,92.5,81.5,64.5,3606,88.0,25.0,492.8,57.6
VIN00384,1,Audi,A4,2.0L TFSI,Premium,85.3,13.33,0.39,12.4,88.9,76.8,60.7,4924,78.6,21.2,453.3,54.2
VIN00384,2,Audi,A4,2.0L TFSI,Premium,85.69999999999999,13.84,0.38,16.1,95.7,77.5,69.5,1168,94.2,30.8,566.5,65.6
VIN00384,3,Audi,A4,2.0L TFSI,Premium,76.39999999999999,13.04,1.4500000000000002,14.88,100.1,73.5,74.9,5068,84.3,30.5,417.20000000000005,54.9
VIN00384,4,Audi,A4,2.0L TFSI,Premium,91.19999999999999,13.17,0.020000000000000018,14.75,84.6,87.8,71.8,1075,94.8,16.8,592.5,56.0
VIN00384,5,Audi,A4,2.0L TFSI,Premium,78.19999999999999,12.549999999999999,0.5700000000000001,12.8,93.2,77.9,51.2,5613,74.3,31.8,469.0,67.5
VIN00384,6,Audi,A4,2.0L TFSI,Premium,86.1,13.389999999999999,0.14,12.5,85.5,77.5,70.6,3038,90.9,31.7,407.5,67.5
VIN00384,7,Audi,A4,2.0L TFSI,Premium,96.6,14.02,1.21,12.92,95.6,74.0,50.6,1314,90.7,22.9,419.9,62.4
VIN00384,8,Audi,A4,2.0L TFSI,Premium,96.19999999999999,12.94,1.1,13.030000000000001,95.9,73.2,66.2,4862,78.4,25.2,584.5,60.7
VIN00384,9,Audi,A4,2.0L TFSI,Premium,78.6,12.58,1.1400000000000001,13.38,86.2,80.3,63.8,2673,99.7,32.4,500.8,55.1
VIN00384,10,Audi,A4,2.0L TFSI,Premium,97.6,13.23,0.4,14.65,84.4,74.5,56.5,4461,86.9,19.6,504.90000000000003,58.7
VIN00385,0,Mercedes,C200,1.5L Turbo,AMG Line,90.3,12.23,2.79,5.5,86.7,100.1,38.6,3883,78.2,50.0,299.6,90.3
VIN00385,1,Mercedes,C200,1.5L Turbo,AMG Line,103.2,12.15,3.63,7.0600000000000005,77.2,103.1,51.400000000000006,3415,74.0,52.2,270.3,85.0
VIN00385,2,Mercedes,C200,1.5L Turbo,AMG Line,79.5,12.08,3.63,6.6,77.4,102.5,39.800000000000004,3333,84.0,56.2,261.20000000000005,91.0
VIN00385,3,Mercedes,C200,1.5L Turbo,AMG Line,102.0,11.9,2.44,4.4,89.7,91.39999999999999,35.800000000000004,6249,75.7,54.8,282.3,95.6
VIN00385,4,Mercedes,C200,1.5L Turbo,AMG Line,82.6,11.540000000000001,2.37,4.7,77.3,97.0,24.6,1311,67.5,50.6,295.1,87.7
VIN00385,5,Mercedes,C200,1.5L Turbo,AMG Line,78.2,11.780000000000001,3.35,5.87,85.0,110.1,29.700000000000003,6904,78.9,46.7,359.1,94.0
VIN00385,6,Mercedes,C200,1.5L Turbo,AMG Line,77.0,11.96,3.13,4.51,93.9,105.1,26.900000000000002,2105,66.5,49.7,261.70000000000005,94.2
VIN00385,7,Mercedes,C200,1.5L Turbo,AMG Line,94.89999999999999,12.96,3.68,4.47,81.0,100.19999999999999,25.400000000000002,6018,72.8,58.6,281.5,81.8
VIN00385,8,Mercedes,C200,1.5L Turbo,AMG Line,79.3,12.22,2.34,4.07,82.10000000000001,96.39999999999999,46.5,3135,92.4,53.1,300.20000000000005,91.8
VIN00385,9,Mercedes,C200,1.5L Turbo,AMG Line,99.5,12.870000000000001,2.93,5.5,88.5,99.69999999999999,53.1,3262,76.4,45.5,358.6,84.89999999999999
VIN00385,10,Mercedes,C200,1.5L Turbo,AMG Line,87.8,12.73,3.7,4.48,91.0,99.69999999999999,42.7,3291,84.9,50.6,228.10000000000002,87.0
VIN00386,0,BMW,320i,2.0L Turbo,Luxury,88.6,13.63,1.54,11.65,115.2,100.8,30.1,3535,45.5,56.9,278.2,59.3
VIN00386,1,BMW,320i,2.0L Turbo,Luxury,88.39999999999999,13.260000000000002,2.5,13.42,116.60000000000001,96.6,28.1,6620,56.1,66.4,309.5,69.0
VIN00386,2,BMW,320i,2.0L Turbo,Luxury,89.39999999999999,14.270000000000001,0.98,10.41,120.4,104.1,23.6,4343,45.2,55.199999999999996,246.79999999999998,67.6
VIN00386,3,BMW,320i,2.0L Turbo,Luxury,96.3,13.08,1.12,11.11,115.60000000000001,109.1,39.6,4085,50.1,61.199999999999996,326.5,51.0
VIN00386,4,BMW,320i,2.0L Turbo,Luxury,102.39999999999999,13.860000000000001,1.29,11.69,109.60000000000001,109.89999999999999,20.900000000000002,6978,45.7,47.8,364.9,62.0
